Datetime,cons_dakar,temperature,precipitation,day_of_week,is_weekend,year,weekofyear,quarter,dayofyear,month,day,Heure,Date,is_ramadan,is_korite,is_tabaski,is_magal,is_gamou,jour_groupe,day_of_week_name,month_name,Saison de demande
2024-01-01 00:00:00,412.29606265166814,23.5,0.0,0,0,2024,1,1,1,1,1,0,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 01:00:00,396.1019732805586,23.0,0.0,0,0,2024,1,1,1,1,1,1,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 02:00:00,379.88133230778544,23.0,0.0,0,0,2024,1,1,1,1,1,2,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 03:00:00,374.27409818452,22.3,0.0,0,0,2024,1,1,1,1,1,3,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 04:00:00,356.8836563493148,23.1,0.0,0,0,2024,1,1,1,1,1,4,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 05:00:00,355.3830552904259,23.0,0.0,0,0,2024,1,1,1,1,1,5,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 06:00:00,342.16334291032865,22.6,0.0,0,0,2024,1,1,1,1,1,6,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 07:00:00,332.8589266424716,23.3,0.0,0,0,2024,1,1,1,1,1,7,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 08:00:00,320.8492861378271,23.0,0.0,0,0,2024,1,1,1,1,1,8,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 09:00:00,323.25980618954185,24.4,0.0,0,0,2024,1,1,1,1,1,9,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 10:00:00,318.19983344819315,26.0,0.0,0,0,2024,1,1,1,1,1,10,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 11:00:00,324.7569653954251,27.0,0.0,0,0,2024,1,1,1,1,1,11,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 12:00:00,316.4462226462342,26.7,0.0,0,0,2024,1,1,1,1,1,12,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 13:00:00,325.4900368219577,27.0,0.0,0,0,2024,1,1,1,1,1,13,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 14:00:00,315.9548151138469,28.0,0.0,0,0,2024,1,1,1,1,1,14,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 15:00:00,320.9410696884766,25.8,0.0,0,0,2024,1,1,1,1,1,15,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 16:00:00,326.90781319117764,26.0,0.0,0,0,2024,1,1,1,1,1,16,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 17:00:00,339.49747913757386,25.0,0.0,0,0,2024,1,1,1,1,1,17,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 18:00:00,335.5462229368114,24.6,0.0,0,0,2024,1,1,1,1,1,18,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 19:00:00,380.14138044666,24.0,0.0,0,0,2024,1,1,1,1,1,19,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 20:00:00,403.2106932430954,23.0,0.0,0,0,2024,1,1,1,1,1,20,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 21:00:00,387.0622364953556,22.9,0.0,0,0,2024,1,1,1,1,1,21,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 22:00:00,398.0034229074376,23.0,0.0,0,0,2024,1,1,1,1,1,22,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-01 23:00:00,402.6850199825701,23.0,0.0,0,0,2024,1,1,1,1,1,23,2024-01-01,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-02 00:00:00,381.09853828151375,22.9,0.0,1,0,2024,1,1,2,1,2,0,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 01:00:00,358.70796122029384,23.0,0.0,1,0,2024,1,1,2,1,2,1,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 02:00:00,343.25164117314057,23.0,0.0,1,0,2024,1,1,2,1,2,2,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 03:00:00,333.5055110009269,23.0,0.0,1,0,2024,1,1,2,1,2,3,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 04:00:00,342.2402972489766,23.0,0.0,1,0,2024,1,1,2,1,2,4,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 05:00:00,338.5000277184685,23.0,0.0,1,0,2024,1,1,2,1,2,5,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 06:00:00,347.87149216948023,23.0,0.0,1,0,2024,1,1,2,1,2,6,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 07:00:00,334.15430521433694,23.0,0.0,1,0,2024,1,1,2,1,2,7,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 08:00:00,335.37694128864507,23.0,0.0,1,0,2024,1,1,2,1,2,8,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 09:00:00,353.71098993755635,23.4,0.0,1,0,2024,1,1,2,1,2,9,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 10:00:00,380.1076208702945,24.0,0.0,1,0,2024,1,1,2,1,2,10,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 11:00:00,383.6966678423534,27.0,0.0,1,0,2024,1,1,2,1,2,11,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 12:00:00,391.30340440164935,27.4,0.0,1,0,2024,1,1,2,1,2,12,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 13:00:00,365.7174896744869,27.0,0.0,1,0,2024,1,1,2,1,2,13,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 14:00:00,387.8514506074651,27.0,0.0,1,0,2024,1,1,2,1,2,14,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 15:00:00,384.0433511501432,27.0,0.0,1,0,2024,1,1,2,1,2,15,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 16:00:00,389.6308118111744,27.0,0.0,1,0,2024,1,1,2,1,2,16,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 17:00:00,402.6260380705073,26.0,0.0,1,0,2024,1,1,2,1,2,17,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 18:00:00,389.78289683556807,25.8,0.0,1,0,2024,1,1,2,1,2,18,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 19:00:00,412.4371780079235,26.0,0.0,1,0,2024,1,1,2,1,2,19,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 20:00:00,401.2878540274191,24.0,0.0,1,0,2024,1,1,2,1,2,20,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 21:00:00,419.1329754285801,22.9,0.0,1,0,2024,1,1,2,1,2,21,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 22:00:00,417.6825054864556,23.0,0.0,1,0,2024,1,1,2,1,2,22,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-02 23:00:00,414.34372242761975,23.0,0.0,1,0,2024,1,1,2,1,2,23,2024-01-02,0,0,0,0,0,2,Mardi,Janvier,Bas
2024-01-03 00:00:00,389.7238375837376,22.7,0.0,2,0,2024,1,1,3,1,3,0,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 01:00:00,365.69689136529433,22.0,0.0,2,0,2024,1,1,3,1,3,1,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 02:00:00,351.12874281930146,22.0,0.0,2,0,2024,1,1,3,1,3,2,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 03:00:00,330.508230471195,22.5,0.0,2,0,2024,1,1,3,1,3,3,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 04:00:00,328.1772767401453,29.0,0.0,2,0,2024,1,1,3,1,3,4,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 05:00:00,324.4906848601372,22.0,0.0,2,0,2024,1,1,3,1,3,5,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 06:00:00,326.49175724584063,22.2,0.0,2,0,2024,1,1,3,1,3,6,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 07:00:00,349.00128706426204,22.0,0.0,2,0,2024,1,1,3,1,3,7,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 08:00:00,334.6911168139356,22.0,0.0,2,0,2024,1,1,3,1,3,8,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 09:00:00,342.0813828727099,24.0,0.0,2,0,2024,1,1,3,1,3,9,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 10:00:00,357.99829298543654,25.0,0.0,2,0,2024,1,1,3,1,3,10,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 11:00:00,362.9527989570246,27.0,0.0,2,0,2024,1,1,3,1,3,11,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 12:00:00,366.40455895909207,26.3,0.0,2,0,2024,1,1,3,1,3,12,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 13:00:00,361.1694096686968,27.0,0.0,2,0,2024,1,1,3,1,3,13,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 14:00:00,365.993496049393,28.0,0.0,2,0,2024,1,1,3,1,3,14,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 15:00:00,357.6093743606486,26.4,0.0,2,0,2024,1,1,3,1,3,15,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 16:00:00,376.0799423562149,27.0,0.0,2,0,2024,1,1,3,1,3,16,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 17:00:00,356.92961409088565,26.0,0.0,2,0,2024,1,1,3,1,3,17,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 18:00:00,360.2340699834908,24.7,0.0,2,0,2024,1,1,3,1,3,18,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 19:00:00,376.2692476847093,24.0,0.0,2,0,2024,1,1,3,1,3,19,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 20:00:00,382.7656230195949,23.0,0.0,2,0,2024,1,1,3,1,3,20,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 21:00:00,393.8491249519613,23.0,0.0,2,0,2024,1,1,3,1,3,21,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 22:00:00,379.8592503023792,23.0,0.0,2,0,2024,1,1,3,1,3,22,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-03 23:00:00,382.1327696336996,23.0,0.0,2,0,2024,1,1,3,1,3,23,2024-01-03,0,0,0,0,0,2,Mercredi,Janvier,Bas
2024-01-04 00:00:00,357.7225212432828,22.5,0.0,3,0,2024,1,1,4,1,4,0,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 01:00:00,347.8633490629009,22.0,0.0,3,0,2024,1,1,4,1,4,1,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 02:00:00,351.4479571226488,22.3,0.0,3,0,2024,1,1,4,1,4,2,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 03:00:00,337.35655542703,22.1,0.0,3,0,2024,1,1,4,1,4,3,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 04:00:00,316.6810252684641,22.0,0.0,3,0,2024,1,1,4,1,4,4,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 05:00:00,312.4717087985781,22.0,0.0,3,0,2024,1,1,4,1,4,5,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 06:00:00,336.7063279991896,21.9,0.0,3,0,2024,1,1,4,1,4,6,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 07:00:00,348.83724757995566,22.0,0.0,3,0,2024,1,1,4,1,4,7,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 08:00:00,344.0843657873705,22.0,0.0,3,0,2024,1,1,4,1,4,8,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 09:00:00,351.40944242555446,23.3,0.0,3,0,2024,1,1,4,1,4,9,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 10:00:00,354.9221537237658,25.0,0.0,3,0,2024,1,1,4,1,4,10,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 11:00:00,352.9148884538756,26.0,0.0,3,0,2024,1,1,4,1,4,11,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 12:00:00,354.8907277461761,26.2,0.0,3,0,2024,1,1,4,1,4,12,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 13:00:00,366.73818552043815,27.0,0.0,3,0,2024,1,1,4,1,4,13,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 14:00:00,366.2242391229012,27.0,0.0,3,0,2024,1,1,4,1,4,14,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 15:00:00,358.28150704996267,26.7,0.0,3,0,2024,1,1,4,1,4,15,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 16:00:00,377.0184032001205,27.0,0.0,3,0,2024,1,1,4,1,4,16,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 17:00:00,375.84713298890415,26.0,0.0,3,0,2024,1,1,4,1,4,17,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 18:00:00,371.8137071279678,25.1,0.0,3,0,2024,1,1,4,1,4,18,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 19:00:00,402.2358531231612,24.0,0.0,3,0,2024,1,1,4,1,4,19,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 20:00:00,413.72412946016175,23.0,0.0,3,0,2024,1,1,4,1,4,20,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 21:00:00,412.00530590066586,22.8,0.0,3,0,2024,1,1,4,1,4,21,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 22:00:00,418.2700354419355,23.0,0.0,3,0,2024,1,1,4,1,4,22,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-04 23:00:00,409.203864446809,22.0,0.0,3,0,2024,1,1,4,1,4,23,2024-01-04,0,0,0,0,0,2,Jeudi,Janvier,Bas
2024-01-05 00:00:00,378.6701792880656,22.2,0.0,4,0,2024,1,1,5,1,5,0,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 01:00:00,329.2717218131777,22.0,0.0,4,0,2024,1,1,5,1,5,1,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 02:00:00,325.57463797776063,22.0,0.0,4,0,2024,1,1,5,1,5,2,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 03:00:00,288.69878085885887,21.8,0.0,4,0,2024,1,1,5,1,5,3,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 04:00:00,291.0421564432742,22.0,0.0,4,0,2024,1,1,5,1,5,4,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 05:00:00,302.03539138924134,22.0,0.0,4,0,2024,1,1,5,1,5,5,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 06:00:00,316.8118422791604,21.7,0.0,4,0,2024,1,1,5,1,5,6,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 07:00:00,333.44686722066,22.0,0.0,4,0,2024,1,1,5,1,5,7,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 08:00:00,315.09219245608097,22.0,0.0,4,0,2024,1,1,5,1,5,8,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 09:00:00,334.1169910326542,23.6,0.0,4,0,2024,1,1,5,1,5,9,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 10:00:00,336.9718416281889,25.0,0.0,4,0,2024,1,1,5,1,5,10,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 11:00:00,348.4330811342666,26.0,0.0,4,0,2024,1,1,5,1,5,11,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 12:00:00,372.57669913979646,26.4,0.0,4,0,2024,1,1,5,1,5,12,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 13:00:00,352.3184569824228,26.0,0.0,4,0,2024,1,1,5,1,5,13,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 14:00:00,319.2467077162085,27.0,0.0,4,0,2024,1,1,5,1,5,14,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 15:00:00,328.94023093596394,26.6,0.0,4,0,2024,1,1,5,1,5,15,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 16:00:00,355.2249702195144,26.0,0.0,4,0,2024,1,1,5,1,5,16,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 17:00:00,343.1469319532629,26.0,0.0,4,0,2024,1,1,5,1,5,17,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 18:00:00,341.12960685965,25.3,0.0,4,0,2024,1,1,5,1,5,18,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 19:00:00,373.8681965118289,24.0,0.0,4,0,2024,1,1,5,1,5,19,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 20:00:00,379.4533802851756,24.0,0.0,4,0,2024,1,1,5,1,5,20,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 21:00:00,377.9366416263115,22.9,0.0,4,0,2024,1,1,5,1,5,21,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 22:00:00,383.7191620584017,23.0,0.0,4,0,2024,1,1,5,1,5,22,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-05 23:00:00,367.54075618211465,22.0,0.0,4,0,2024,1,1,5,1,5,23,2024-01-05,0,0,0,0,0,3,Vendredi,Janvier,Bas
2024-01-06 00:00:00,369.0504224359236,22.0,0.0,5,1,2024,1,1,6,1,6,0,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 01:00:00,326.40189285804854,22.0,0.0,5,1,2024,1,1,6,1,6,1,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 02:00:00,307.34942738952697,22.0,0.0,5,1,2024,1,1,6,1,6,2,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 03:00:00,317.2182477592683,22.0,0.0,5,1,2024,1,1,6,1,6,3,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 04:00:00,305.01366251981915,22.0,0.0,5,1,2024,1,1,6,1,6,4,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 05:00:00,301.5417970061057,22.0,0.0,5,1,2024,1,1,6,1,6,5,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 06:00:00,300.22269471478216,21.8,0.0,5,1,2024,1,1,6,1,6,6,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 07:00:00,322.3579277472616,22.0,0.0,5,1,2024,1,1,6,1,6,7,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 08:00:00,315.19652109857816,23.0,0.0,5,1,2024,1,1,6,1,6,8,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 09:00:00,338.28653294560166,22.9,0.0,5,1,2024,1,1,6,1,6,9,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 10:00:00,359.6387956152528,25.0,0.0,5,1,2024,1,1,6,1,6,10,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 11:00:00,357.41901341781244,28.0,0.0,5,1,2024,1,1,6,1,6,11,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 12:00:00,353.06922091078553,27.9,0.0,5,1,2024,1,1,6,1,6,12,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 13:00:00,348.4399016723186,29.0,0.0,5,1,2024,1,1,6,1,6,13,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 14:00:00,356.91277861428705,29.0,0.0,5,1,2024,1,1,6,1,6,14,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 15:00:00,340.82677754492494,29.9,0.0,5,1,2024,1,1,6,1,6,15,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 16:00:00,364.3225727807125,29.0,0.0,5,1,2024,1,1,6,1,6,16,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 17:00:00,390.9460559396118,28.0,0.0,5,1,2024,1,1,6,1,6,17,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 18:00:00,386.3938628670547,26.0,0.0,5,1,2024,1,1,6,1,6,18,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 19:00:00,414.14520716995366,25.0,0.0,5,1,2024,1,1,6,1,6,19,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 20:00:00,417.26036905822576,23.0,0.0,5,1,2024,1,1,6,1,6,20,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 21:00:00,408.3449199861281,23.0,0.0,5,1,2024,1,1,6,1,6,21,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 22:00:00,407.1018931434012,23.7,0.0,5,1,2024,1,1,6,1,6,22,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-06 23:00:00,405.7243967116887,22.0,0.0,5,1,2024,1,1,6,1,6,23,2024-01-06,0,0,0,0,0,4,Samedi,Janvier,Bas
2024-01-07 00:00:00,404.6084942302194,22.3,0.0,6,1,2024,1,1,7,1,7,0,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 01:00:00,380.9745762285784,22.0,0.0,6,1,2024,1,1,7,1,7,1,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 02:00:00,365.3813789392423,22.5,0.0,6,1,2024,1,1,7,1,7,2,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 03:00:00,373.7412023660716,31.8,0.0,6,1,2024,1,1,7,1,7,3,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 04:00:00,342.3275745200965,21.9,0.0,6,1,2024,1,1,7,1,7,4,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 05:00:00,324.576789621608,21.9,0.0,6,1,2024,1,1,7,1,7,5,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 06:00:00,324.682863715709,21.7,0.0,6,1,2024,1,1,7,1,7,6,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 07:00:00,332.9433207891677,21.0,0.0,6,1,2024,1,1,7,1,7,7,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 08:00:00,312.32442752617163,21.0,0.0,6,1,2024,1,1,7,1,7,8,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 09:00:00,296.45894763084243,23.0,0.0,6,1,2024,1,1,7,1,7,9,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 10:00:00,303.4288806437054,27.0,0.0,6,1,2024,1,1,7,1,7,10,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 11:00:00,308.53577691217095,28.0,0.0,6,1,2024,1,1,7,1,7,11,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 12:00:00,313.10886424280545,30.6,0.0,6,1,2024,1,1,7,1,7,12,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 13:00:00,322.5399168683939,31.0,0.0,6,1,2024,1,1,7,1,7,13,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 14:00:00,344.3806141395733,30.0,0.0,6,1,2024,1,1,7,1,7,14,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 15:00:00,351.9164561889381,28.5,0.0,6,1,2024,1,1,7,1,7,15,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 16:00:00,353.6760629159634,27.0,0.0,6,1,2024,1,1,7,1,7,16,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 17:00:00,359.2024388707517,26.0,0.0,6,1,2024,1,1,7,1,7,17,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 18:00:00,351.65176779119577,25.3,0.0,6,1,2024,1,1,7,1,7,18,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 19:00:00,417.1172089758771,24.0,0.0,6,1,2024,1,1,7,1,7,19,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 20:00:00,412.5570944438291,24.0,0.0,6,1,2024,1,1,7,1,7,20,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 21:00:00,423.2149685626761,23.3,0.0,6,1,2024,1,1,7,1,7,21,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 22:00:00,441.8268408576554,23.0,0.0,6,1,2024,1,1,7,1,7,22,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-07 23:00:00,425.98604536706574,22.0,0.0,6,1,2024,1,1,7,1,7,23,2024-01-07,0,0,0,0,0,5,Dimanche,Janvier,Bas
2024-01-08 00:00:00,390.13297489783247,22.6,0.0,0,0,2024,2,1,8,1,8,0,2024-01-08,0,0,0,0,0,1,Lundi,Janvier,Bas
2024-01-08 01:00:00,367.3277396242975,23.0,0.0,0,0,2024,2,1,8,1,8,1,2024-01-08,0,0,0,0,0,1,Lundi,Janvier,Bas
